"subject","condition","phase","trial","selected_difficulty_1","selected_difficulty_2","selected_difficulty_3","selected_difficulty_4","rt_1","rt_2","rt_3","rt_4","avgD","minD","maxD"
27520,"random","deadline",23,4,3,1,2,918.62,563.03,600.71,474.925,5,5,5
27520,"random","deadline",24,1,3,4,2,436.185,565.025,546.37,561.79,2,2,2
27520,"random","deadline",25,3,2,4,1,452.805,561.105,478.075,589.815,4,4,4
27520,"random","deadline",26,2,4,3,1,480.46,572.86,1319.835,678.535,4,4,4
27520,"random","deadline",27,1,4,2,3,457.315,474.875,780.365,789.42,2,2,2
27520,"random","deadline",28,4,1,2,3,781,813.225,655.77,424.785,3,3,3
27520,"random","deadline",29,2,1,4,3,430.875,340.21,540.215,476.455,2,2,2
27545,"random","untimed",0,1,3,2,4,3642.36,2335.05,3871.035,2418.595,1,1,1
27545,"random","untimed",1,4,1,2,3,2034.365,1339.655,706.74,814.73,3,3,3
27545,"random","untimed",2,2,1,3,4,1159.845,1287.2,1074.29,1295.51,1,1,1
27545,"random","untimed",3,3,1,2,4,1562.615,807.705,792.82,759.23,2,2,2
27545,"random","untimed",4,1,2,4,3,864.945,693.915,470.405,1019.635,1,1,1
27545,"random","untimed",5,4,3,2,1,907.465,1040.385,802.29,625.82,6,6,6
27545,"random","untimed",6,1,3,2,4,1532.48,675.005,994.805,592.51,1,1,1
27545,"random","untimed",7,1,4,2,3,1615.785,708.545,1035.75,692.47,2,2,2
27545,"random","untimed",8,4,2,3,1,804.06,884.87,673.505,836.215,5,5,5
27545,"random","untimed",9,3,2,1,4,534.73,627.75,1615.9,841.02,3,3,3
27545,"random","deadline",0,2,1,4,NA,2217.695,708.18,566.525,NA,2,2,2
27545,"random","deadline",1,1,2,4,3,1282.65,768.69,699.985,969.595,1,1,1
27545,"random","deadline",2,1,4,2,3,1279.665,356.875,582.64,709.34,2,2,2
27545,"random","deadline",3,1,4,2,3,1293.68,566.14,707.15,695.195,2,2,2
27545,"random","deadline",4,2,3,4,1,967.675,675.03,738.67,733.415,3,3,3
27545,"random","deadline",5,2,3,1,4,1271.95,386.63,693.965,622.525,2,2,2
27545,"random","deadline",6,4,3,2,1,677.13,808.61,812.1,541.655,6,6,6
27545,"random","deadline",7,1,2,4,3,1302.11,465.585,603.57,978.835,1,1,1
27545,"random","deadline",8,1,2,3,4,1876.085,611.045,739.965,771.11,0,0,0
27545,"random","deadline",9,2,3,4,NA,745.055,758.87,717.68,NA,3,3,3
27545,"random","deadline",10,1,3,2,4,826.515,547.615,765.05,700.875,1,1,1
27545,"random","deadline",11,1,2,4,NA,1278.685,620.325,771.195,NA,1,1,1
27545,"random","deadline",12,1,3,4,2,654.9,981.33,864.285,839.985,2,2,2
27545,"random","deadline",13,1,3,2,4,1051.7,628.36,715.655,674.74,1,1,1
27545,"random","deadline",14,2,1,3,4,1146.34,951.575,722.985,973.925,1,1,1
27545,"random","deadline",15,1,2,3,4,749.555,1296.1,555.25,649.375,0,0,0
27545,"random","deadline",16,3,1,2,4,602.32,776.49,1097.14,527.87,2,2,2
27545,"random","deadline",17,1,2,3,4,820.33,742.485,468.775,643.425,0,0,0
27545,"random","deadline",18,2,4,1,3,820.38,601.095,664.295,847.985,3,3,3
27545,"random","deadline",19,1,3,2,NA,1152.245,626.93,728.635,NA,1,1,1
27545,"random","deadline",20,1,2,3,NA,733.935,997.7,1065.02,NA,0,0,0
27545,"random","deadline",21,1,2,3,4,689.31,1043.555,704.85,936.08,0,0,0
27545,"random","deadline",22,1,2,3,NA,1247.865,698.155,655.845,NA,0,0,0
27545,"random","deadline",23,1,2,3,4,1171.69,639.725,678.67,804.62,0,0,0
27545,"random","deadline",24,1,3,4,NA,563.455,919.45,1296.62,NA,2,2,2
27545,"random","deadline",25,1,2,3,4,842.78,990,874.24,940.53,0,0,0
27545,"random","deadline",26,2,1,3,4,758.66,713.43,657.625,742.66,1,1,1
27545,"random","deadline",27,2,1,4,3,1018.445,790.35,624.69,840.075,2,2,2
27545,"random","deadline",28,3,2,1,4,1672.715,931.945,525.53,591.185,3,3,3
27545,"random","deadline",29,2,1,4,3,631.665,607.785,646.135,897.355,2,2,2
27564,"random","untimed",0,4,3,NA,NA,2993.085,5039.285,NA,NA,5.5,5,6
27564,"random","untimed",1,2,4,3,1,2728.385,2080.37,1077.375,1506.565,4,4,4
27564,"random","untimed",2,2,1,4,3,1090.575,2714.275,1402.155,1298.04,2,2,2
27564,"random","untimed",3,2,1,4,3,1428.075,2497.98,1297.91,1433.545,2,2,2
27564,"random","untimed",4,1,4,2,3,1406.38,1110.62,1860.425,982.795,2,2,2
27564,"random","untimed",5,4,3,2,1,1707.09,913.485,1073.695,1319.18,6,6,6
27564,"random","untimed",6,1,4,3,2,1467.63,908.6,1058.955,1144.445,3,3,3
27564,"random","untimed",7,3,4,1,2,1054.9,731.555,700.31,1074.44,4,4,4
27564,"random","untimed",8,2,3,1,4,1257.49,928.06,925.93,760.8,2,2,2
27564,"random","untimed",9,2,3,1,4,1353.285,724.64,925.535,1002.71,2,2,2
27564,"random","deadline",0,3,4,1,NA,1420.115,811.96,1049.885,NA,4,4,4
27564,"random","deadline",1,3,NA,NA,NA,1522.715,NA,NA,NA,3.5,2,5
27564,"random","deadline",2,1,3,NA,NA,1422.595,1093.695,NA,NA,1.5,1,2
27564,"random","deadline",3,2,1,NA,NA,1184.43,1227.235,NA,NA,1.5,1,2
27564,"random","deadline",4,2,3,1,NA,1246.41,1549.66,1543.14,NA,2,2,2
27564,"random","deadline",5,1,3,NA,NA,1039.225,1131.67,NA,NA,1.5,1,2
27564,"random","deadline",6,2,4,NA,NA,882.82,646.56,NA,NA,3.5,3,4
27564,"random","deadline",7,2,3,1,NA,914.545,911.94,872.2,NA,2,2,2
27564,"random","deadline",8,3,2,1,4,672.155,959.36,1153.21,939.115,3,3,3
27564,"random","deadline",9,4,3,2,NA,958.495,927.735,1180.225,NA,6,6,6
27564,"random","deadline",10,2,1,3,NA,839.025,644.785,1525.395,NA,1,1,1
27564,"random","deadline",11,4,2,1,3,785.9,1333.7,1040.97,723.365,4,4,4
27564,"random","deadline",12,1,3,2,4,1146.125,872.59,878.3,744.975,1,1,1
27564,"random","deadline",13,4,3,1,NA,656.58,894.57,1509.775,NA,5,5,5
27564,"random","deadline",14,1,2,4,3,674.355,493.73,809.205,504.505,1,1,1
27564,"random","deadline",15,4,3,1,NA,874.085,431.595,954.495,NA,5,5,5
27564,"random","deadline",16,3,4,NA,NA,883.55,958.31,NA,NA,4.5,4,5
27564,"random","deadline",17,4,2,3,NA,1089.93,1186.935,1530.37,NA,5,5,5
27564,"random","deadline",18,2,3,1,NA,1342.35,1543.92,945.635,NA,2,2,2
27564,"random","deadline",19,2,4,NA,NA,790.93,981.625,NA,NA,3.5,3,4
27564,"random","deadline",20,1,4,3,2,1120.145,747.87,482.125,873.805,3,3,3
27564,"random","deadline",21,1,4,2,3,1039.035,706.715,564.935,752.69,2,2,2
27564,"random","deadline",22,1,3,2,4,962.67,690.35,828.01,815.29,1,1,1
27564,"random","deadline",23,4,2,1,NA,588.635,747.75,882.835,NA,4,4,4
27564,"random","deadline",24,3,1,4,NA,1108.06,967.215,705.895,NA,3,3,3
27564,"random","deadline",25,4,3,1,NA,978.815,1295.58,964.445,NA,5,5,5
27564,"random","deadline",26,4,1,2,NA,1143.97,1069.35,837.255,NA,3,3,3
27564,"random","deadline",27,4,2,3,1,972.355,938.37,938.835,721.45,5,5,5
27564,"random","deadline",28,3,2,4,1,800.705,719.8,744.16,1061.34,4,4,4
27564,"random","deadline",29,4,3,1,NA,823.41,512.48,894.55,NA,5,5,5
27603,"random","untimed",0,1,3,2,4,3266,2911,3034,1732,1,1,1
27603,"random","untimed",1,4,1,3,2,1159,694,483,603,4,4,4
27603,"random","untimed",2,3,1,4,2,626,924,736,661,3,3,3
27603,"random","untimed",3,4,2,3,1,724,713,553,534,5,5,5
27603,"random","untimed",4,1,3,4,2,1122,1025,433,537,2,2,2
27603,"random","untimed",5,2,4,1,3,761,420,510,581,3,3,3
27603,"random","untimed",6,2,3,1,4,924,635,558,914,2,2,2
27603,"random","untimed",7,4,3,2,1,985,631,1017,866,6,6,6
27603,"random","untimed",8,1,4,2,3,1058,1201,671,702,2,2,2
27603,"random","untimed",9,1,4,2,3,720,583,695,881,2,2,2
27603,"random","deadline",0,2,4,3,NA,727,1893,655,NA,4,4,4
27603,"random","deadline",1,4,1,2,NA,660,786,784,NA,3,3,3
27603,"random","deadline",2,3,1,4,NA,550,718,642,NA,3,3,3
27603,"random","deadline",3,2,1,4,NA,435,391,600,NA,2,2,2
27603,"random","deadline",4,1,2,3,4,641,472,530,745,0,0,0
27603,"random","deadline",5,1,4,3,NA,505,1002,727,NA,3,3,3
27603,"random","deadline",6,NA,NA,NA,NA,NA,NA,NA,NA,3,0,6
27603,"random","deadline",7,1,2,3,4,512,460,539,738,0,0,0
27603,"random","deadline",8,1,4,NA,NA,625,794,NA,NA,2.5,2,3
27603,"random","deadline",9,NA,NA,NA,NA,NA,NA,NA,NA,3,0,6
27603,"random","deadline",10,1,4,3,NA,1059,552,464,NA,3,3,3
27603,"random","deadline",11,4,3,2,NA,767,1241,530,NA,6,6,6
27603,"random","deadline",12,4,3,2,NA,547,633,783,NA,6,6,6
27603,"random","deadline",13,2,4,1,3,528,682,1105,666,3,3,3
27603,"random","deadline",14,4,1,3,2,440,526,646,816,4,4,4
27603,"random","deadline",15,3,1,4,NA,542,891,634,NA,3,3,3
27603,"random","deadline",16,2,3,4,1,480,699,666,678,3,3,3
27603,"random","deadline",17,4,2,3,NA,559,898,1148,NA,5,5,5
27603,"random","deadline",18,3,1,2,4,427,609,683,634,2,2,2
27603,"random","deadline",19,1,3,4,NA,726,628,649,NA,2,2,2
27603,"random","deadline",20,3,4,2,1,633,545,631,496,5,5,5
27603,"random","deadline",21,1,2,4,3,508,634,697,669,1,1,1
27603,"random","deadline",22,4,1,3,NA,427,1076,655,NA,4,4,4
27603,"random","deadline",23,1,4,2,3,509,551,1783,936,2,2,2
27603,"random","deadline",24,4,1,3,2,433,481,884,875,4,4,4
27603,"random","deadline",25,1,2,3,4,712,561,486,720,0,0,0
27603,"random","deadline",26,3,4,2,1,528,561,475,619,5,5,5
27603,"random","deadline",27,3,4,1,2,555,452,702,688,4,4,4
27603,"random","deadline",28,2,4,1,3,614,540,1297,717,3,3,3
27603,"random","deadline",29,4,3,2,1,609,664,619,699,6,6,6
27639,"random","untimed",0,1,2,3,4,2785,1830,18153,2474,0,0,0
27639,"random","untimed",1,2,3,1,4,1565,638,954,1020,2,2,2
27639,"random","untimed",2,4,2,3,1,1288,3202,1925,856,5,5,5
27639,"random","untimed",3,1,3,4,2,753,686,675,1772,2,2,2
27639,"random","untimed",4,1,3,4,2,966,831,721,899,2,2,2
27639,"random","untimed",5,1,3,2,4,1476,700,815,647,1,1,1
27639,"random","untimed",6,2,4,1,3,717,886,852,673,3,3,3
27639,"random","untimed",7,2,3,4,1,913,578,539,1546,3,3,3
27639,"random","untimed",8,3,1,4,2,426,688,603,730,3,3,3
27639,"random","untimed",9,4,3,2,1,1067,839,686,611,6,6,6
27639,"random","deadline",0,4,3,2,1,1198,380,537,460,6,6,6
27639,"random","deadline",1,2,4,3,1,396,353,657,420,4,4,4
27639,"random","deadline",2,4,2,1,3,513,903,503,389,4,4,4
27639,"random","deadline",3,1,3,2,4,409,402,490,444,1,1,1
27639,"random","deadline",4,2,1,3,4,533,474,638,689,1,1,1
27639,"random","deadline",5,1,3,4,2,362,416,464,879,2,2,2
27639,"random","deadline",6,2,3,1,4,408,395,1050,284,2,2,2
27639,"random","deadline",7,4,2,1,3,531,299,381,400,4,4,4
27639,"random","deadline",8,4,2,1,3,614,322,329,522,4,4,4
27639,"random","deadline",9,4,2,1,3,467,838,547,622,4,4,4
27639,"random","deadline",10,1,2,3,4,573,241,395,465,0,0,0
27639,"random","deadline",11,2,3,1,4,513,691,409,333,2,2,2
27639,"random","deadline",12,2,4,3,1,578,340,340,505,4,4,4
27639,"random","deadline",13,1,2,3,4,527,764,278,658,0,0,0
27639,"random","deadline",14,3,1,4,2,533,266,290,518,3,3,3
27639,"random","deadline",15,3,2,4,1,586,367,500,829,4,4,4
27639,"random","deadline",16,4,2,3,1,534,339,462,313,5,5,5
27639,"random","deadline",17,3,4,1,2,441,366,455,599,4,4,4
27639,"random","deadline",18,1,2,3,4,682,252,357,287,0,0,0
27639,"random","deadline",19,2,3,4,1,643,234,377,318,3,3,3
27639,"random","deadline",20,1,2,4,3,397,298,818,253,1,1,1
27639,"random","deadline",21,1,2,4,3,475,349,319,355,1,1,1
27639,"random","deadline",22,2,4,3,1,639,264,549,504,4,4,4
27639,"random","deadline",23,1,4,3,2,398,395,585,803,3,3,3
27639,"random","deadline",24,2,4,1,3,528,755,363,436,3,3,3
27639,"random","deadline",25,1,3,2,4,541,462,694,539,1,1,1
27639,"random","deadline",26,1,2,4,3,550,252,723,343,1,1,1
27639,"random","deadline",27,2,1,4,3,488,471,678,614,2,2,2
27639,"random","deadline",28,2,1,3,4,707,322,515,840,1,1,1
27639,"random","deadline",29,4,3,1,2,464,529,459,444,5,5,5
27648,"random","untimed",0,4,2,3,1,3314.575,3105.855,1828.285,1611.125,5,5,5
27648,"random","untimed",1,4,3,2,1,2095.615,1089.56,1318.375,1032.6,6,6,6
27648,"random","untimed",2,1,2,3,4,1208.08,1011.72,1102.765,1067.51,0,0,0
27648,"random","untimed",3,1,4,3,2,812.085,999.88,2852.865,1237.615,3,3,3
27648,"random","untimed",4,1,3,4,2,1093.89,1377.795,1396.62,8485.085,2,2,2
27648,"random","untimed",5,1,3,4,2,1395.63,1046.1,1466.025,1315.85,2,2,2
27648,"random","untimed",6,4,2,1,3,1351.54,1129.55,1179.11,1404.48,4,4,4
27648,"random","untimed",7,2,3,4,1,611.22,1020.31,1171.43,1292.12,3,3,3
27648,"random","untimed",8,3,4,1,2,739.025,1434.755,1343.005,12157.27,4,4,4
27648,"random","untimed",9,2,3,4,1,809.255,2840.925,1468.105,2927.17,3,3,3
27648,"random","deadline",0,2,4,1,3,941.495,647.725,632.965,605.895,3,3,3
27648,"random","deadline",1,1,3,2,4,524.55,637.3,493.325,391.95,1,1,1
27648,"random","deadline",2,2,4,1,3,427.405,474.175,696.565,750.36,3,3,3
27648,"random","deadline",3,3,1,4,2,419.57,358.065,419.55,465.03,3,3,3
27648,"random","deadline",4,4,1,3,2,481.175,727.535,427.47,356.635,4,4,4
27648,"random","deadline",5,3,4,2,1,454.92,478.225,506.975,330.335,5,5,5
27648,"random","deadline",6,4,1,2,3,985.17,485.095,496.895,316.33,3,3,3
27648,"random","deadline",7,1,4,2,3,459.535,428.355,564.47,318.12,2,2,2
27648,"random","deadline",8,3,2,1,4,414,414.305,515.415,670.475,3,3,3
27648,"random","deadline",9,3,4,1,2,375.57,550.165,487.88,419.95,4,4,4
27648,"random","deadline",10,4,1,3,2,574.825,465.74,377.175,352.125,4,4,4
27648,"random","deadline",11,4,1,2,3,366.075,325.715,369.29,343.935,3,3,3
27648,"random","deadline",12,3,4,2,1,422.51,468.8,450.685,349.58,5,5,5
27648,"random","deadline",13,1,3,4,2,358.775,570.26,398.055,354.135,2,2,2
27648,"random","deadline",14,3,1,4,2,70.375,650.315,639.625,475.05,3,3,3
27648,"random","deadline",15,1,3,4,2,424.335,547.73,435.105,467.98,2,2,2
27648,"random","deadline",16,1,3,2,4,136.825,570.16,387.57,361.205,1,1,1
27648,"random","deadline",17,4,3,2,1,392.145,496.68,372.62,356.38,6,6,6
27648,"random","deadline",18,2,4,3,1,183.565,513.745,456.46,385.06,4,4,4
27648,"random","deadline",19,3,4,1,2,207.105,512.25,415.97,454.24,4,4,4
27648,"random","deadline",20,3,1,4,2,141.205,534.93,582.55,600.05,3,3,3
27648,"random","deadline",21,2,3,1,4,406.63,495.27,1062.195,668.015,2,2,2
27648,"random","deadline",22,2,4,NA,NA,549.05,489.255,NA,NA,3.5,3,4
27648,"random","deadline",23,4,2,3,1,298.29,487.04,633.81,542.28,5,5,5
27648,"random","deadline",24,3,2,1,4,299.35,531.38,418.335,444.255,3,3,3
27648,"random","deadline",25,1,3,4,2,414.775,442.355,393.74,502.875,2,2,2
27648,"random","deadline",26,2,3,1,4,384.5,450.085,377.92,568.32,2,2,2
27648,"random","deadline",27,4,3,1,2,207.485,751.83,589.075,585.44,5,5,5
27648,"random","deadline",28,2,4,1,NA,388.38,516.925,557.705,NA,3,3,3
27648,"random","deadline",29,3,1,2,4,403.405,1482.51,937.155,679.775,2,2,2
27676,"random","untimed",0,2,1,3,4,1163.455,1375.485,846.485,872.925,1,1,1
27676,"random","untimed",1,3,1,4,2,757.48,1483.935,1239.575,2572.75,3,3,3
27676,"random","untimed",2,4,3,1,2,903.44,1208.895,937.13,1075.545,5,5,5
27676,"random","untimed",3,1,3,2,4,568.55,757.615,731.945,689.725,1,1,1
27676,"random","untimed",4,1,2,4,3,749.82,873.13,3224.515,2904.19,1,1,1
27676,"random","untimed",5,3,2,4,1,654.64,1287.235,901.28,2493.455,4,4,4
27676,"random","untimed",6,4,1,3,2,643.705,1123.325,920.12,944.89,4,4,4
27676,"random","untimed",7,2,4,3,1,574.665,717.005,1025.075,1100.665,4,4,4
27676,"random","untimed",8,2,4,3,1,693.55,974.685,1004.865,937.955,4,4,4
27676,"random","untimed",9,4,3,1,2,439.02,829.125,1170.12,906.435,5,5,5
27676,"random","deadline",0,1,2,3,4,1179.39,959.12,767.685,721.18,0,0,0
27676,"random","deadline",1,1,2,3,4,555.68,547.365,564.61,457.655,0,0,0
27676,"random","deadline",2,2,4,3,1,590.67,587.835,545.315,551.85,4,4,4
27676,"random","deadline",3,1,2,4,NA,490.14,586.465,468.745,NA,1,1,1
27676,"random","deadline",4,2,1,4,NA,620.405,687.735,583.195,NA,2,2,2
27676,"random","deadline",5,3,2,4,NA,537.58,1122.085,957.73,NA,4,4,4
27676,"random","deadline",6,2,4,3,1,652.17,905.165,902.81,967.72,4,4,4
27676,"random","deadline",7,3,4,2,NA,562.195,1109.51,895.09,NA,5,5,5
27676,"random","deadline",8,1,2,4,3,566.62,680.815,596.87,835.005,1,1,1
27676,"random","deadline",9,4,2,3,1,608.005,571.745,496.855,601.28,5,5,5
27676,"random","deadline",10,3,1,4,2,509.815,577.425,465.455,846.005,3,3,3
27676,"random","deadline",11,2,4,1,3,512.805,485.295,848.665,910.845,3,3,3
27676,"random","deadline",12,1,3,4,2,470.495,890.505,609.97,639.22,2,2,2
27676,"random","deadline",13,4,3,2,1,560.06,851.415,699.085,570.555,6,6,6
27676,"random","deadline",14,2,4,1,3,1023.355,1176.455,483.515,729.61,3,3,3
27676,"random","deadline",15,4,1,3,2,856.975,660.365,777.27,670.235,4,4,4
27676,"random","deadline",16,1,4,3,NA,507.305,626.005,730.4,NA,3,3,3
27676,"random","deadline",17,4,2,1,NA,630.77,981.94,904.395,NA,4,4,4
27676,"random","deadline",18,3,4,2,1,609.25,607.08,609.59,607.605,5,5,5
27676,"random","deadline",19,2,3,1,NA,609.045,525.26,501.245,NA,2,2,2
27676,"random","deadline",20,1,3,4,2,538.385,486.515,864.86,607.08,2,2,2
27676,"random","deadline",21,2,4,NA,NA,568.335,782.735,NA,NA,3.5,3,4
27676,"random","deadline",22,4,1,2,3,493.255,629.615,642.76,581.55,3,3,3
27676,"random","deadline",23,3,4,1,2,679.32,593.525,784.16,687.96,4,4,4
27676,"random","deadline",24,2,1,4,NA,385.88,900.27,443.115,NA,2,2,2
27676,"random","deadline",25,4,1,2,3,528.78,798.86,574.725,618.425,3,3,3
27676,"random","deadline",26,4,2,NA,NA,292.91,812.86,NA,NA,4.5,4,5
27676,"random","deadline",27,3,1,2,NA,539.46,815.125,670.175,NA,2,2,2
27676,"random","deadline",28,1,3,4,NA,622.915,582.09,685.46,NA,2,2,2
27676,"random","deadline",29,4,1,2,3,485.095,500.725,529.81,589.705,3,3,3
27693,"random","untimed",0,4,3,1,NA,3233.82,3138.495,1723.375,NA,5,5,5
27693,"random","untimed",1,1,2,4,3,2146.85,1723.76,2158.845,3452.185,1,1,1
27693,"random","untimed",2,1,2,3,4,1514.935,1698.69,2140.575,1054.925,0,0,0
27693,"random","untimed",3,3,1,4,2,4148.925,1957.8,4104.97,2254.195,3,3,3
27693,"random","untimed",4,3,1,4,2,3608.52,2119.16,3175.37,2285.755,3,3,3
27693,"random","untimed",5,3,1,4,2,3014.525,1296.67,3951.12,1264.84,3,3,3
27693,"random","untimed",6,1,3,4,2,1197.63,1103.57,1042.805,1087.19,2,2,2
27693,"random","untimed",7,3,2,1,4,1182.565,1108.04,940.265,2444.295,3,3,3
27693,"random","untimed",8,1,2,3,4,4771.54,1062.12,1745.665,1760.6,0,0,0
27693,"random","untimed",9,1,4,2,3,1815.38,1184.97,1091.045,949.54,2,2,2
27693,"random","deadline",0,1,2,NA,NA,1568.29,1623.705,NA,NA,0.5,0,1
27693,"random","deadline",1,1,2,3,NA,2004.43,1205.99,1598.23,NA,0,0,0
27693,"random","deadline",2,3,2,4,NA,1361.68,969.19,1103.055,NA,4,4,4
27693,"random","deadline",3,1,2,4,NA,1223.765,1554.785,1001.915,NA,1,1,1
27693,"random","deadline",4,1,2,NA,NA,1284.815,1375.38,NA,NA,0.5,0,1
27693,"random","deadline",5,1,NA,NA,NA,4582.63,NA,NA,NA,1.5,0,3
27693,"random","deadline",6,1,2,4,NA,1926.44,1317.335,856.495,NA,1,1,1
27693,"random","deadline",7,1,4,2,NA,1507.455,1002.5,783.505,NA,2,2,2
27693,"random","deadline",8,2,3,1,NA,783.515,1080.495,952.87,NA,2,2,2
27693,"random","deadline",9,3,2,NA,NA,2431.45,1102.005,NA,NA,3.5,3,4
27693,"random","deadline",10,1,3,NA,NA,3887.015,1228.445,NA,NA,1.5,1,2
27693,"random","deadline",11,4,3,2,NA,821.2,1073.265,964.49,NA,6,6,6
27693,"random","deadline",12,3,1,NA,NA,1527.955,1421.385,NA,NA,2.5,2,3
27693,"random","deadline",13,1,4,3,2,1372.415,1075.46,821.24,924.195,3,3,3
27693,"random","deadline",14,4,3,1,2,1010.13,1027.46,955.3,747.33,5,5,5
27693,"random","deadline",15,1,3,4,NA,891.67,761.695,1067.205,NA,2,2,2
27693,"random","deadline",16,1,2,3,4,715.76,702.895,1062.645,1153.6,0,0,0
27693,"random","deadline",17,1,4,2,3,732.835,840.605,794.84,719.8,2,2,2
27693,"random","deadline",18,1,4,3,2,715.955,790.535,751.655,798.65,3,3,3
27693,"random","deadline",19,2,1,4,NA,1809.84,725.685,847.635,NA,2,2,2
27693,"random","deadline",20,3,4,2,NA,1243.5,730.65,894.635,NA,5,5,5
27693,"random","deadline",21,3,2,4,NA,1278.52,567.295,1030.105,NA,4,4,4
27693,"random","deadline",22,3,1,2,NA,1843.765,771.93,730.02,NA,2,2,2
27693,"random","deadline",23,1,2,4,NA,1271.18,1156.2,910.62,NA,1,1,1
27693,"random","deadline",24,1,4,3,NA,1195.28,728.915,930.785,NA,3,3,3
27693,"random","deadline",25,2,4,1,NA,1626.95,889.33,1076.06,NA,3,3,3
27693,"random","deadline",26,2,3,1,NA,1778.8,1030.355,756.115,NA,2,2,2
27693,"random","deadline",27,2,3,4,1,1172.8,1131.4,751.555,1056.915,3,3,3
27693,"random","deadline",28,2,1,3,NA,1403.035,732.785,883.04,NA,1,1,1
27693,"random","deadline",29,1,4,NA,NA,1471.88,762.605,NA,NA,2.5,2,3
27799,"random","untimed",0,2,4,1,3,3134.56,1461.825,1562.815,4431.41,3,3,3
27799,"random","untimed",1,4,2,1,3,928.525,1105.12,1601.13,1093.17,4,4,4
27799,"random","untimed",2,1,2,3,4,941.76,983.255,1018.695,1063.875,0,0,0
27799,"random","untimed",3,3,2,4,1,809.62,1706.465,1240.435,1023.37,4,4,4
27799,"random","untimed",4,2,1,4,3,1647.785,820.075,717.5,957.605,2,2,2
27799,"random","untimed",5,1,4,2,3,1535.105,921.235,1041.695,1053.025,2,2,2
27799,"random","untimed",6,3,2,4,1,1405.925,1517.83,778.155,1130.96,4,4,4
27799,"random","untimed",7,1,2,3,4,946.965,974.385,812.365,955.57,0,0,0
27799,"random","untimed",8,4,2,3,1,1569.965,1045.33,923.69,1052.215,5,5,5
27799,"random","untimed",9,2,1,3,4,1228.82,960.815,864.625,727.04,1,1,1
27799,"random","deadline",0,3,1,4,2,1071.945,865.085,712.445,706.21,3,3,3
27799,"random","deadline",1,3,4,1,2,724.79,668.595,843.385,668.675,4,4,4
27799,"random","deadline",2,4,1,NA,NA,1964.815,1058.92,NA,NA,3.5,3,4
27799,"random","deadline",3,1,3,2,NA,1529.79,773.545,866.64,NA,1,1,1
27799,"random","deadline",4,1,2,4,3,1595.64,930.35,857.28,996.745,1,1,1
27799,"random","deadline",5,1,4,2,3,871.22,731.325,960.395,923.225,2,2,2
27799,"random","deadline",6,2,1,3,4,1451.86,766.265,1008.705,948.255,1,1,1
27799,"random","deadline",7,2,NA,NA,NA,4501.49,NA,NA,NA,2.5,1,4
27799,"random","deadline",8,1,3,2,NA,696.215,940.69,1438.45,NA,1,1,1
27799,"random","deadline",9,1,3,4,2,946.11,827.835,929.69,931.6,2,2,2
27799,"random","deadline",10,3,1,2,NA,908.31,723.89,782.065,NA,2,2,2
27799,"random","deadline",11,2,4,3,NA,714.8,1701.835,1465.22,NA,4,4,4
27799,"random","deadline",12,2,3,4,NA,905.375,820.03,937.76,NA,3,3,3
27799,"random","deadline",13,1,2,4,NA,1327.69,1009.895,931.845,NA,1,1,1
27799,"random","deadline",14,1,3,2,4,1000.835,883.645,813.77,933.82,1,1,1
27799,"random","deadline",15,1,3,2,4,1005.87,971.875,810.77,756.515,1,1,1
27799,"random","deadline",16,1,2,4,3,1422.245,898.315,780.82,863.6,1,1,1
27799,"random","deadline",17,1,2,4,3,1006.17,840.355,765.705,903.48,1,1,1
27799,"random","deadline",18,1,NA,NA,NA,4358.485,NA,NA,NA,1.5,0,3
27799,"random","deadline",19,2,4,1,3,852.86,766.02,883.115,1014.465,3,3,3
27799,"random","deadline",20,1,3,4,2,969.605,804.01,810.62,1046.82,2,2,2
27799,"random","deadline",21,3,1,2,NA,782.02,910.12,764.975,NA,2,2,2
27799,"random","deadline",22,1,2,3,4,1000.435,1307.585,783.065,837.715,0,0,0
27799,"random","deadline",23,4,3,2,1,964.865,798.88,712.09,815.62,6,6,6
27799,"random","deadline",24,2,4,3,1,1029.38,760.42,609.11,739.75,4,4,4
27799,"random","deadline",25,1,4,2,3,963.355,847.005,740.92,745.49,2,2,2
27799,"random","deadline",26,2,3,4,1,867.92,641.285,730.94,683.37,3,3,3
27799,"random","deadline",27,3,4,1,2,667.275,786.02,884.77,688.915,4,4,4
27799,"random","deadline",28,1,4,3,2,859.02,920.85,1047.045,951.315,3,3,3
27799,"random","deadline",29,1,4,NA,NA,2976.72,932.245,NA,NA,2.5,2,3
27810,"random","untimed",0,1,2,4,NA,4663.745,8521.415,5304.52,NA,1,1,1
27810,"random","untimed",1,1,3,2,4,1199.175,2708.87,4473.945,2001.54,1,1,1
27810,"random","untimed",2,3,1,2,4,3859.52,1336.74,4591.685,3655.855,2,2,2
27810,"random","untimed",3,4,2,1,3,9315.73,5042.91,1404.35,1572.78,4,4,4
27810,"random","untimed",4,1,3,4,2,2647.585,2355.44,1459.365,1190.66,2,2,2
27810,"random","untimed",5,3,2,4,1,741.245,1034.41,1198.4,858.63,4,4,4
27810,"random","untimed",6,2,3,1,4,734.34,843.95,863.085,839.895,2,2,2
27810,"random","untimed",7,2,4,3,1,708.405,980.975,976.15,993.545,4,4,4
27810,"random","untimed",8,4,3,2,1,688.6,1147.005,1051.18,1070.795,6,6,6
